start;end;yule_k_characteristic
276435;276587;684.0236686390532
276593;277303;943.4616718695803
277305;277546;604.0816326530612
277550;277563;0.0
277567;277613;536.3321799307959
277615;277903;886.3771564544913
277908;277988;266.2993572084481
277990;278126;266.2993572084481
278131;278179;634.7554630593132
278181;278386;634.7554630593132
278391;278452;147.05882352941177
278454;278637;147.05882352941177
278641;278662;0.0
278664;279086;335.90963139120095
279090;279104;0.0
279106;279446;533.3333333333334
279448;279644;263.671875
279648;279666;0.0
279668;280020;448.1665912177456
280024;280060;0.0
280062;280153;306.1224489795918
280157;280178;604.8652202498356
280182;280221;604.8652202498356
280223;280764;510.22222222222223
280768;280858;755.5555555555555
280862;280883;0.0
280887;280933;192.8374655647383
280935;281001;192.8374655647383
281005;281124;162.96966953372566
281126;281405;221.08843537414967
281409;281437;0.0
281439;281646;468.26222684703436
281650;281708;495.8677685950413
281710;281850;246.91358024691357
281854;282736;845.44
282741;282786;0.0
282788;283060;519.3951347797502
283064;283069;0.0
283073;283158;562.2657226155768
283160;283778;708.3756713601393
283782;283806;0.0
283808;283986;672.153635116598
283990;284010;0.0
284012;284328;382.79773156899813
284332;284354;0.0
284358;284510;299.7448979591837
284512;284764;299.7448979591837
284768;284781;0.0
284785;284872;567.8670360110804
284874;285069;567.8670360110804
285073;285095;0.0
285099;285157;1089.9653979238753
285159;285512;954.8611111111111
285518;285588;397.74254232733136
285590;285933;380.6228373702422
285937;285981;612.2448979591836
285983;286167;166.015625
286171;286187;0.0
286191;286372;608.0799666805498
286374;286676;754.1322314049587
286680;286685;0.0
286689;286741;608.0
286743;286846;562.1301775147929
286850;286872;0.0
286874;287404;762.1671258034894
