start;end;yule_k_characteristic
154163;154456;213.85609267097348
154458;154782;229.5684113865932
154784;154968;118.51851851851852
154970;155358;437.0575561711296
155360;155688;220.0
155690;155932;249.83563445101908
155934;156593;492.1579232017307
156595;156681;333.7278106508876
156683;156792;310.6508875739645
156794;157024;429.3628808864266
157026;157277;442.17687074829934
157279;157468;285.7142857142857
157470;157579;254.62962962962962
157581;157696;452.1181915272339
157698;157724;321.04637336504163
157726;157972;600.8328375966687
157974;158017;177.5147928994083
158019;158330;421.59763313609466
158332;158383;537.1900826446281
158385;159009;708.7334247828074
159011;159066;266.6666666666667
159068;159452;353.9550630963373
159454;159515;234.375
159517;160628;822.3211720769893
160630;160712;664.0625
160714;161756;481.28
161758;161872;295.1388888888889
161874;162527;257.5614366729679
162529;163353;458.0
163355;163607;268.75
163609;163685;666.6666666666666
163687;164054;632.396449704142
164056;164091;740.7407407407408
164093;164259;155.70934256055364
164261;164619;267.3469387755102
164621;164985;218.5287780855648
164987;165266;476.1904761904762
165268;166944;790.4499540863177
166946;167312;577.2569444444445
167314;167554;187.0748299319728
167556;168038;321.36105860113423
168040;168362;459.2381630473478
168364;169304;446.8931741659014
169306;169728;528.1207133058984
169730;169855;886.4265927977839
169857;170094;219.1380569758948
170096;170834;248.48090277777777
170836;171498;217.9944510503369
171500;172638;887.3365041617122
172640;173457;671.4681440443213
173459;174166;419.5011337868481
174168;175633;307.1800208116545
175635;175705;898.4375
175707;175992;392.15686274509807
175994;176099;385.4875283446712
176101;176197;117.1875
176199;176334;164.6090534979424
176336;176394;416.6666666666667
176396;176506;204.08163265306123
176508;176580;234.375
176582;177290;419.14548404542995
177292;177700;384.3052942757323
177702;177894;514.2857142857143
177896;177993;136.05442176870747
177995;178398;538.049940546968
178400;179405;316.162109375
179407;179506;600.0
179508;179690;171.42857142857142
179692;180028;603.5665294924554
180030;180097;550.0
180099;180586;474.537037037037
180588;181067;214.12037037037038
181069;181669;416.41879833432483
181671;182134;324.70703125
182136;182559;273.9304401354263
182561;183560;425.6
183562;183763;233.80811609782316
183765;183990;324.0740740740741
183992;184069;117.1875
184071;184159;498.61495844875344
184161;184377;157.79092702169626
184379;184407;612.2448979591836
184409;184498;166.2049861495845
184500;184850;363.1886734379809
184852;185266;285.14145689463135
185268;185322;355.0295857988166
185324;185382;266.6666666666667
185384;185741;357.0329332102185
185743;186110;424.8229904206581
186112;187077;724.7933884297521
187079;187218;0.0
187220;187662;591.2389142703574
187664;188013;222.44897959183675
188015;188157;262.5739644970414
188159;188369;224.9134948096886
188371;188629;152.0
188631;188943;331.07867568529724
188945;188982;177.5147928994083
188984;189318;478.9670970428988
189320;189505;233.56401384083046
189507;189704;186.98060941828254
189706;189989;141.6076634735527
189991;190145;351.0204081632653
190147;190256;506.198347107438
190258;190593;380.9184763260947
190595;190694;317.46031746031747
190696;190898;83.10249307479225
190900;191141;237.5
191143;191216;92.5925925925926
191218;191438;430.8390022675737
191440;191985;380.87681015671495
191987;192246;515.8730158730159
192248;192912;287.89455428373225
192914;193015;166.2049861495845
193017;193113;185.9504132231405
193115;193342;333.13503866745987
193344;193530;388.8888888888889
193532;193783;232.42630385487527
193785;194109;400.0
194111;194625;192.30769230769232
194627;194669;240.0
194671;194842;162.03703703703704
194844;194971;240.0
194973;195825;393.8609467455621
195827;196278;270.6916099773243
196280;196372;249.70273483947682
196374;196466;185.9504132231405
196468;196645;400.0
196647;197058;244.140625
197060;197430;442.97520661157023
197432;197573;399.4082840236686
197575;197936;249.70273483947682
197938;198092;107.0154577883472
198094;198792;441.376188320507
198794;199451;574.7126436781609
199453;199834;407.5355632449058
199836;200244;174.29760665972944
200246;200607;214.49704142011834
200609;200974;175.0
200976;201210;424.38271604938274
201212;201941;362.7126654064272
201943;203300;464.9323621227888
203302;203538;221.35416666666666
203540;203886;339.0
203888;204584;387.33558067287987
204586;205247;314.27221172022684
205249;205335;375.0
205337;205781;270.55150884495316
205783;206532;667.7229515617927
206534;207048;303.9969975605179
207050;207129;33.333333333333336
207131;207366;85.9504132231405
207368;207714;402.8972385694885
207716;207834;475.20661157024796
207836;207932;408.16326530612247
207934;208072;233.19615912208505
208074;208117;416.6666666666667
208119;208398;618.75
208400;208857;373.5554958344531
208859;209586;571.604938271605
209588;210015;353.3467394426889
210017;211291;438.7060946827711
211293;211780;273.75520730013886
211782;212247;428.40236686390534
212249;212371;468.75
212373;212462;306.1224489795918
212464;212857;342.65558075081884
212859;213083;103.70370370370371
213085;213124;377.77777777777777
213126;213331;328.7981859410431
213333;213399;306.1224489795918
213401;213660;181.25
213662;214177;208.0
214179;214253;622.8373702422145
214255;214914;232.5581395348837
214916;215006;130.79667063020213
215008;215059;140.30612244897958
215061;215255;25.951557093425606
215257;216017;388.31360946745565
216019;216100;311.4186851211073
216102;216320;249.85127900059487
216322;216456;434.7826086956522
216458;217498;530.5785123966942
217500;217875;427.19829120683517
217877;218384;492.3076923076923
218386;220107;468.68806975822434
220109;221082;483.2256078793475
221084;221638;512.1170553269319
221640;222007;425.971101519985
222009;222169;88.75739644970415
222171;222535;213.88888888888889
222537;222687;202.14030915576694
222689;223861;600.2771478961955
223863;224060;314.0978816654492
224062;224730;407.7562326869806
224732;225306;321.875
225308;225443;224.0
225445;226000;335.3171723036725
226002;226432;273.15296566077
226434;227150;248.7622267842048
227152;227226;88.88888888888889
227228;227434;183.2569762598917
227436;227924;228.93601050853817
227926;228363;524.90234375
228365;228739;541.1178355286579
228741;229112;510.35502958579883
229114;229406;281.06508875739644
229408;229489;429.6875
229491;229745;411.032990805841
229747;230359;355.12879134278313
230361;230655;315.08264462809916
230657;231141;214.24320571315215
231143;232387;454.54545454545456
232389;232738;192.47342717609882
232740;233223;439.01384083044985
233225;233584;229.4921875
233586;233749;142.6872770511296
233751;234092;383.9913466738778
234094;234594;268.4441197954711
234596;235358;423.1770833333333
235360;235693;468.0
235695;236178;266.2993572084481
236180;236552;398.0228928199792
236554;236810;398.5722784057109
236812;237757;312.82016255720237
237759;238367;189.6172967973176
238369;238419;88.75739644970415
238421;238453;370.3703703703704
238455;238479;612.2448979591836
238481;238491;1875.0
238493;238751;420.77580539119003
238753;239428;295.0617283950617
239430;240168;482.2301492931695
240170;241512;547.2150227394983
241514;241716;290.90909090909093
241718;241931;517.578125
241933;242195;349.36844934157483
242197;242636;286.1111111111111
242638;242778;331.6326530612245
242780;243285;401.3840830449827
243287;244167;502.4793388429752
244169;244508;141.58202523853492
244510;244631;87.65522279035793
244633;245385;503.3081285444234
245387;245958;546.6481504860498
245960;246600;508.1216159933361
246602;247438;280.3488786044856
247440;248334;346.56277899521143
248336;248951;483.23471400394476
248953;249101;153.0612244897959
249103;249452;492.11841599384854
249454;249813;363.5204081632653
249815;250290;525.7295611494765
250292;251011;444.67578822129684
251013;251962;398.50661472283093
251964;252372;395.36266349583826
252374;254049;560.15625
254051;254394;408.0
254396;255368;541.154358211293
255370;255985;561.3425925925926
255987;256369;520.8333333333334
256371;256549;255.55555555555554
256551;256992;192.87109375
256994;257198;43.82761139517896
257200;257920;277.7427092538821
257922;258285;171.32779037540942
258287;258357;251.4792899408284
258359;259034;384.67121498040353
259036;259572;326.8809349890431
259574;260226;748.7333458434979
260228;260863;318.75
260865;261323;317.11905401773714
261325;262038;464.5086369574684
262040;262194;88.75739644970415
262196;262421;73.46938775510205
262423;262873;231.9526627218935
262875;263294;424.10714285714283
263296;263869;561.3965483039079
263871;264426;332.1448677050103
264428;264811;234.71074380165288
264813;265047;189.91964937910885
265049;265289;555.1497443389335
265291;265759;312.2130394857668
265761;266076;159.02366863905326
266078;266758;224.48015122873346
266760;267013;293.2098765432099
267015;267525;413.7786179374081
267527;268266;480.86011342155007
268268;268382;396.97542533081287
268384;268497;104.16666666666667
268499;268637;246.91358024691357
268639;268745;123.96694214876032
268747;269407;286.3286555002263
269409;269636;336.01168736303873
269638;270080;411.03017689906346
270082;270106;833.3333333333334
270108;270214;166.2049861495845
270216;270649;327.1484375
270651;271457;552.0
271459;272023;333.13503866745987
272025;272960;658.5034013605442
272962;273882;474.7991234477721
273884;274003;500.0
274005;274223;96.3718820861678
274225;274820;353.125
274822;275284;231.4814814814815
275286;275738;287.2260015117158
275740;275808;208.33333333333334
275810;276631;306.0
276633;276675;370.3703703703704
276677;276965;268.0
276967;277467;257.88534021027573
277469;277669;233.56401384083046
277671;278111;742.984693877551
278113;278656;345.7581379659302
278658;278840;354.6712802768166
278842;278877;612.2448979591836
278879;279016;71.3436385255648
279018;279239;210.38790269559502
279241;279611;438.29296424452133
279613;280155;210.9375
280157;280597;241.93548387096774
280599;281214;402.1791379586605
281216;282162;610.217995118256
282164;282759;435.568704799474
282761;283228;291.1242603550296
283230;284060;513.2641291810842
284062;284133;52.083333333333336
284135;284223;117.1875
284225;285896;1075.390625
285898;286054;44.37869822485207
286056;286436;322.22222222222223
286438;286839;234.83947681331748
286841;287486;317.28395061728395
287488;287531;370.3703703703704
287533;287553;833.3333333333334
287555;287601;247.93388429752065
287603;288249;310.56684762025
288251;288363;204.08163265306123
288365;290272;834.9107625743645
290274;290490;308.15972222222223
290492;290758;337.3594335693461
290760;291813;361.2414494883826
291815;291957;274.34842249657066
291959;292219;361.6042077580539
292221;292455;283.9335180055402
292457;292644;87.890625
292646;292668;833.3333333333334
292670;293337;373.4312825221916
293339;293402;495.8677685950413
293404;295067;635.2081811541271
295069;295497;374.2481621742036
295499;295775;362.5
295777;295854;0.0
295856;296177;537.1900826446281
296179;296690;524.90234375
296692;297814;486.4
297816;298268;321.04637336504163
298270;299464;402.3186409550046
299466;300259;415.3463105477592
300261;300807;337.3702422145329
300809;301877;317.4406348812698
301879;302745;430.0984765592122
302747;303759;428.08094090145374
303761;305253;806.5274039899184
305255;306604;549.6601300797105
306606;306851;154.66983938132066
306853;308178;417.0576093075624
308180;308897;397.2318339100346
308899;309643;520.1363464209064
309645;310202;312.2717311906501
310204;310836;255.6818181818182
310838;310961;503.47222222222223
310963;311223;239.9275690357628
311225;311399;521.2620027434842
311401;311503;340.13605442176873
311505;311717;131.4828341855369
311719;311763;300.0
311765;311911;500.0
311913;312037;170.13232514177693
312039;312080;370.3703703703704
312082;312686;728.6340394448503
312688;312740;416.6666666666667
312742;312873;200.83102493074793
312875;313017;184.0
313019;313188;113.63636363636364
313190;313830;632.7479338842975
313832;314034;331.7901234567901
314036;314382;820.3125
314384;314542;355.55555555555554
314544;314654;560.0
314656;314680;366.6666666666667
314682;315019;430.75827696689214
315021;315241;203.81328073635765
315243;315403;356.65294924554183
315405;315564;124.86992715920915
315566;316470;611.1516922327733
316472;316610;183.65472910927457
316612;316867;202.26055919095776
316869;317041;348.9439853076217
317043;317371;350.0566893424036
317373;317713;450.0
317715;317840;266.2721893491124
317842;318027;354.6712802768166
318029;318324;312.3698458975427
318326;318407;0.0
318409;318508;510.3969754253308
318510;318819;269.1272587466359
318821;320051;776.8749029553336
320053;320269;335.5879292403746
320271;320351;192.8374655647383
320353;320660;216.67926429831192
320662;320878;289.28336620644313
320880;321793;380.94598226283256
321795;321852;153.0612244897959
321854;322029;311.4186851211073
322031;322107;468.75
322109;322204;385.4875283446712
322206;322387;353.1009506564056
322389;323252;373.1917513080948
323254;324079;437.0
324081;328141;1660.489772940514
328143;329024;383.5063437139562
329026;329174;405.55555555555554
329176;329394;405.55555555555554
329396;329853;388.5738290275152
329855;330299;322.49937011841774
330301;330830;332.6530612244898
330832;330997;178.57142857142858
330999;331475;346.9387755102041
331477;332056;499.9008133306884
332058;333048;501.9970240426032
333050;333418;469.9181203275187
333420;333751;242.21453287197232
333753;334459;409.87654320987656
334461;334811;186.63194444444446
334813;336346;814.1519250780437
336348;338051;729.1046995835812
338053;338758;385.25634741691994
338763;338870;299.58677685950414
338875;338939;425.0
338944;339088;202.02020202020202
339092;339187;351.5625
339192;339937;559.90197002545
339942;339991;482.1037253469686
339996;340642;508.0242321181847
340647;341362;610.5336710629749
341367;341487;628.6357665603302
341492;341578;385.8024691358025
341583;341888;158.0005745475438
341890;341901;0.0
341905;342379;344.8979591836735
342384;343049;488.83467817601803
343051;344218;584.32
344220;344520;415.5188246097337
344522;345035;367.3220545648529
345037;345245;187.75510204081633
345247;345719;488.28125
345721;346323;575.139146567718
346325;346646;269.3761814744802
346648;348658;768.736303871439
348660;348847;257.1166207529844
348849;349435;302.49307479224376
349437;350002;335.8843537414966
350004;350590;447.40686632578524
350592;350835;536.3321799307959
350837;350908;266.6666666666667
350910;350986;0.0
350988;351064;1155.5555555555557
351066;351358;188.6094674556213
351360;351461;133.33333333333334
351463;351609;214.0309155766944
351611;352083;160.2293810086018
352085;352201;170.13232514177693
352203;352341;96.0
352343;352517;280.9573361082206
352519;353077;328.0592248512121
353079;353475;480.59807760768956
353477;354071;535.0620891161432
354073;354268;263.671875
354270;354658;270.0373455903476
354660;354851;255.6610664718773
354853;355732;345.3186187255251
355734;356084;763.8888888888889
356086;357060;417.1739306874442
357062;357492;389.03061224489795
357494;357753;537.5
357755;358050;254.06080799666805
358052;358270;353.18559556786704
358272;358632;225.59171597633136
358634;358885;203.81328073635765
358887;359959;238.5673937864311
359961;360237;404.0816326530612
360239;360750;548.0968858131488
360752;360999;400.2163331530557
361001;361167;259.51557093425606
361169;361586;297.2651605231867
361588;361613;0.0
361615;361708;375.0
361710;361954;118.80165289256199
361956;362202;713.2963988919668
362204;362641;339.53287197231833
362643;362712;234.375
362714;363019;404.0
363021;363320;392.15686274509807
363322;363639;273.4375
363641;364314;434.6020761245675
364316;365674;390.625
365676;366212;403.2766225582861
366214;366507;306.1224489795918
366509;369075;685.7535671819263
369077;369290;241.0518626734843
369292;370062;297.84260634116515
370064;370109;300.0
370111;370420;477.3156899810964
370422;371094;294.62280354075835
371096;371199;581.7174515235457
371201;371285;266.6666666666667
371287;371360;612.2448979591836
371362;371874;366.22222222222223
371876;372138;265.0081124932396
372140;372578;329.69480953441746
372580;372667;92.5925925925926
372669;372953;116.61807580174927
372955;373247;174.9271137026239
373249;373566;345.6892961266139
373568;373652;75.0
373654;373699;900.0
373701;373925;136.05442176870747
373927;374049;364.5833333333333
374051;374117;247.93388429752065
374119;374268;301.7832647462277
374270;374435;249.70273483947682
374437;375188;629.7258979206049
375190;375387;332.409972299169
375389;375479;166.2049861495845
375481;375809;329.14201183431953
375811;375857;300.0
375859;376202;281.2388750444998
376204;376306;225.0
376308;376605;397.72727272727275
376607;376631;1100.0
376633;376895;304.0399833402749
376897;377363;253.91787343780996
377365;377919;376.1869978086194
377921;378116;688.7755102040817
378118;378680;315.5818540433925
378682;379612;425.8900765928794
379614;380395;483.1024930747922
380397;381630;432.1571098508717
381632;382809;458.01526717557255
382811;383167;175.3826530612245
383169;384017;292.56198347107437
384019;384320;177.77777777777777
