start;end;yule_k_characteristic
793123;793526;308.3333333333333
793528;794179;578.8897005113222
794181;795043;375.0
795068;795169;216.66666666666666
795171;809935;1989.3487839034506
809937;810914;590.7064471879287
810916;811162;368.75
811164;811271;451.3888888888889
811273;811366;0.0
811368;811472;495.8677685950413
811474;811690;249.30747922437672
811692;811909;181.40589569160997
811911;812119;346.1330448891293
812121;812153;264.6502835538752
812155;812215;0.0
812217;812669;437.8698224852071
812671;812839;416.1712247324614
812841;812978;414.20118343195264
812980;813282;578.6395814096645
813284;813863;419.65973534971647
813865;813990;52.083333333333336
813992;814025;370.3703703703704
814027;814470;357.77273872511967
814472;814643;0.0
814645;815551;462.04908725652894
815553;815960;372.22222222222223
815962;816334;476.07421875
816336;816397;390.625
816399;816528;480.0
816530;816724;321.3957759412305
816726;816883;77.85467128027682
816885;816945;177.5147928994083
816947;817539;352.89115646258506
817541;817724;294.11764705882354
817726;818449;344.86276910519337
818451;819848;705.9228650137741
819850;820660;561.3399728383885
820662;820813;214.0309155766944
820815;820960;1111.111111111111
820962;821581;355.63942517056176
821583;822007;310.74380165289256
822009;822665;384.5505144206443
822667;823132;461.42578125
823134;823324;249.7398543184183
823326;823732;234.71074380165288
823734;824512;715.2514872904272
824514;824901;544.6778212887149
824903;825175;387.8116343490305
825177;825841;356.9303985722784
825843;826300;282.18694885361555
826302;827313;442.8684784764928
827315;827468;233.80811609782316
827470;827745;315.28851873884594
827747;828059;258.26446280991735
828061;828701;428.6100594916171
828703;829187;373.88392857142856
829197;829276;190.66403681788296
829278;829506;347.22222222222223
829508;829616;247.93388429752065
829618;829733;280.9573361082206
829735;829948;188.96447467876038
829950;830510;397.2318339100346
830512;831108;472.488949855205
831110;831328;241.0518626734843
831330;832088;818.9270351432514
832090;832333;692.1487603305785
832335;832513;103.8781163434903
832515;833298;471.5526337147959
833300;833342;173.01038062283737
833344;833524;184.08941485864563
833526;833648;164.6090534979424
833650;833853;97.3499188750676
833855;834050;236.73469387755102
834052;834319;395.0617283950617
834321;834362;370.3703703703704
834364;834444;588.2352941176471
834446;834645;390.625
834647;835019;477.07100591715977
835021;835288;412.5
835290;835379;153.0612244897959
835381;835785;273.0518798571729
835787;836026;256.2326869806094
836028;836238;484.42906574394465
836240;836376;591.7159763313609
836378;837015;293.44282091534836
837017;837138;123.96694214876032
837140;837890;382.54517493271817
837892;838433;387.92376454714116
838435;838681;93.75
838683;838881;448.8912925905895
838883;839174;505.68055246157274
839176;839980;399.8462129950019
839982;840200;507.33024691358025
840202;840383;410.50295857988164
840385;840635;90.53870529651427
840637;840644;7500.0
840646;840741;351.2396694214876
840743;840858;96.0
840860;840971;1050.0
840973;841013;0.0
841015;841317;298.76472278081013
841319;841482;301.7689906347555
841484;842364;422.5221893491124
842366;842615;351.47392290249434
842617;842783;589.8491083676269
842785;842851;519.0311418685121
842853;843155;225.69444444444446
843157;843345;117.1875
843347;843990;422.77711718853215
843992;844346;353.9540816326531
844348;844651;296.5561224489796
844653;844759;75.0
844761;844956;393.51851851851853
844958;845147;449.8269896193772
845149;845187;247.93388429752065
845189;845584;434.0071343638526
845586;846535;422.748309006764
846537;847274;324.8646397334444
847276;847382;371.900826446281
847384;847621;226.4426588750913
847623;847965;233.91812865497076
847967;848359;341.6666666666667
848361;848412;518.5185185185185
848414;848632;456.25
848634;848656;2812.5
848658;849120;264.6285338593031
849122;849488;275.0
849490;849648;233.19615912208505
849650;850156;241.61735700197238
850158;851473;687.8525956213447
851475;852867;837.9247015610651
852869;853890;536.1969464533568
853892;855624;568.3450833639614
855626;855871;378.08641975308643
855873;856283;487.8826530612245
856285;856500;302.4326101249178
856502;857045;398.1994459833795
857047;858658;507.69342429960807
858660;859027;303.030303030303
859029;859077;249.70273483947682
859079;859136;306.1224489795918
859138;859182;247.93388429752065
859184;859266;166.2049861495845
859268;859396;964.0831758034027
859398;859521;133.1360946745562
859523;859747;637.1191135734072
859749;859840;207.61245674740485
859842;859943;664.819944598338
859945;859992;625.0
859994;860091;68.02721088435374
860093;860239;333.3333333333333
860241;860359;364.5833333333333
860361;860423;0.0
860425;860668;366.73553719008265
860670;861027;581.5972222222222
861029;861141;575.0
861143;861583;423.87543252595157
861585;863197;616.1422902494331
863199;863468;244.39405391786343
863470;864091;361.8915481558562
864093;864216;247.93388429752065
864218;864683;156.25
864685;864896;249.30747922437672
864898;865440;465.77777777777777
865442;865895;532.1150228433216
865897;866056;650.5102040816327
866058;866288;226.05591909577632
866290;866849;453.5990481856038
866851;866957;709.8765432098766
866959;867027;208.33333333333334
867029;867072;416.6666666666667
867074;867807;506.72743055555554
867809;867865;1360.9467455621302
867867;867961;266.6666666666667
867963;868351;524.0
868353;868547;364.20395421436007
868549;869012;397.74254232733136
869014;869293;628.1957633308984
869295;869426;609.4182825484764
869428;869804;316.0
869806;870100;202.46913580246914
870102;870359;337.5
870361;870620;227.27272727272728
870622;871359;436.3905325443787
871361;871567;302.77777777777777
871569;871722;599.4897959183673
871724;871844;249.30747922437672
871846;872001;192.8374655647383
872003;872213;312.5
872215;872277;1065.0887573964496
872279;872429;566.6666666666666
872431;872472;740.7407407407408
872474;872791;316.84027777777777
872793;872835;247.93388429752065
872837;873258;330.61224489795916
873260;873350;181.40589569160997
873352;873748;347.1570651154063
873750;873918;360.1108033240997
873920;874218;362.1301775147929
874220;874428;270.0831024930748
874430;874487;392.0118343195266
874489;874569;369.0888119953864
874571;874748;369.0888119953864
874750;874840;351.2396694214876
874842;875186;388.0384478462086
875188;875197;0.0
875199;875411;397.92387543252596
875413;875945;300.0
875947;876041;315.50068587105625
876043;876243;312.3698458975427
876245;877246;823.7216455209535
877248;877280;0.0
877282;877514;581.25
877516;877697;222.22222222222223
877699;878164;502.75482093663913
878166;878321;307.1833648393195
878323;878444;307.1833648393195
878446;878987;409.5778197857593
878989;879599;342.797783933518
879601;880472;506.0708091011121
880474;881156;528.7614164396731
881158;882119;535.8367626886145
882121;882476;568.5763888888889
882478;882944;478.6680541103018
882946;883141;136.71875
883143;883646;503.90526581002774
883648;884301;551.5625
884303;885127;537.5708884688091
885129;885460;387.33860891295296
885462;886018;501.31492439184746
